num_tracks,num_albums,num_followers,num_artists,avg_song_duration_ms,avg_danceability,avg_energy,avg_speechiness,avg_acousticness,avg_instrumentalness,avg_liveness,avg_valence,avg_popularity
178,123,2,48,225857,0.598,0.611,0.035,0.265,0.0,0.189,0.528,72.0
10,10,1,8,170044,,,,,,,,
61,53,1,41,243357,0.458,0.429,0.033,0.487,0.005,0.15,0.322,61.5
162,104,6,59,218328,0.564,0.628,0.035,0.301,0.001,0.1,0.528,73.778
32,23,2,15,278460,0.617,0.528,0.036,0.337,0.079,0.125,0.637,70.818
124,110,3,93,227547,0.638,0.692,0.082,0.094,0.001,0.199,0.428,68.909
53,51,1,42,233198,0.55,0.314,0.036,0.824,0.0,0.111,0.343,65.5
56,37,1,23,234125,0.678,0.821,0.059,0.024,0.001,0.129,0.363,72.167
46,42,2,30,226732,0.625,0.651,0.193,0.115,0.0,0.423,0.437,70.25
52,39,1,30,225710,0.511,0.705,0.045,0.048,0.019,0.144,0.316,77.889
52,46,1,37,263530,0.603,0.538,0.046,0.343,0.032,0.151,0.733,72.929
40,30,1,24,234222,0.598,0.657,0.041,0.279,0.005,0.135,0.485,79.25
246,229,1,178,254671,0.579,0.706,0.043,0.119,0.17,0.196,0.417,64.0
129,89,1,74,253274,0.519,0.705,0.037,0.268,0.022,0.137,0.51,75.231
19,16,1,11,218979,,,,,,,,
50,16,1,9,256708,,,,,,,,
39,39,1,32,224559,0.751,0.758,0.1,0.005,0.043,0.116,0.543,79.0
80,60,1,40,218778,0.538,0.754,0.043,0.249,0.0,0.116,0.654,73.75
60,51,1,41,230692,0.698,0.688,0.065,0.166,0.0,0.19,0.604,78.0
29,16,1,12,255720,,,,,,,,
53,47,1,44,222956,0.701,0.711,0.096,0.147,0.0,0.211,0.556,73.273
139,115,2,97,209435,0.627,0.641,0.069,0.158,0.0,0.132,0.376,70.5
200,180,1,149,230000,0.616,0.734,0.078,0.125,0.047,0.222,0.606,77.077
161,138,1,82,227936,0.568,0.75,0.077,0.088,0.0,0.192,0.367,54.364
58,52,6,51,249390,,,,,,,,
65,62,1,50,225139,0.633,0.694,0.074,0.136,0.014,0.216,0.408,73.818
14,12,1,7,218010,,,,,,,,
48,44,1,39,225458,0.486,0.727,0.035,0.177,0.08,0.17,0.503,66.167
63,55,3,50,234945,0.496,0.302,0.03,0.652,0.015,0.101,0.194,62.333
96,83,1,64,232851,0.791,0.664,0.221,0.096,0.008,0.129,0.448,82.75
118,58,2,41,249597,0.7,0.375,0.167,0.606,0.0,0.188,0.421,78.625
39,30,1,21,229436,0.789,0.613,0.248,0.11,0.004,0.114,0.453,78.8
33,31,1,23,233470,,,,,,,,
27,15,1,9,237866,0.726,0.785,0.086,0.009,0.033,0.128,0.416,74.5
21,20,1,20,240828,0.508,0.659,0.062,0.206,0.036,0.23,0.581,74.4
31,29,1,26,231082,,,,,,,,
46,44,1,42,222141,0.688,0.684,0.081,0.043,0.043,0.226,0.234,72.0
236,207,1,180,248795,0.495,0.64,0.054,0.137,0.184,0.142,0.491,68.4
21,9,2,3,198065,,,,,,,,
65,58,1,49,218558,0.628,0.696,0.065,0.112,0.001,0.139,0.484,71.333
46,42,1,36,222798,0.6,0.817,0.073,0.073,0.123,0.147,0.37,69.4
22,18,1,15,198765,,,,,,,,
176,100,2,63,231750,0.61,0.772,0.116,0.079,0.08,0.122,0.468,70.273
102,60,2,44,255037,0.811,0.694,0.254,0.103,0.001,0.294,0.693,70.833
190,67,1,40,266032,0.446,0.714,0.04,0.144,0.0,0.414,0.291,47.947
77,56,1,42,217510,0.684,0.633,0.055,0.145,0.019,0.115,0.466,76.889
81,56,1,33,219323,0.755,0.755,0.131,0.193,0.0,0.315,0.699,77.667
30,24,2,23,211179,0.613,0.745,0.067,0.057,0.0,0.224,0.565,71.6
22,19,1,16,202304,0.616,0.808,0.041,0.118,0.021,0.176,0.74,74.0
66,62,2,55,230055,0.783,0.646,0.256,0.163,0.0,0.132,0.624,70.667
35,26,1,18,215539,,,,,,,,
42,42,1,42,273767,0.668,0.572,0.054,0.063,0.305,0.202,0.662,51.333
16,12,1,15,216204,0.522,0.645,0.032,0.225,0.068,0.299,0.526,64.5
67,63,2,49,224632,0.728,0.668,0.049,0.138,0.012,0.128,0.671,77.7
26,22,1,18,246693,0.565,0.507,0.179,0.554,0.0,0.102,0.348,74.5
83,82,1,76,230833,0.566,0.304,0.034,0.708,0.003,0.116,0.448,72.333
9,9,1,9,210674,,,,,,,,
23,19,1,15,229386,0.604,0.559,0.173,0.049,0.0,0.18,0.635,71.25
106,88,1,51,216735,0.673,0.853,0.074,0.075,0.03,0.1,0.546,73.0
95,66,4,30,278280,0.473,0.572,0.071,0.286,0.119,0.213,0.496,70.714
54,48,5,46,215009,0.656,0.694,0.036,0.031,0.001,0.132,0.587,75.429
97,91,1,80,210662,0.649,0.681,0.056,0.142,0.014,0.21,0.497,76.176
227,116,1,84,222373,0.675,0.676,0.357,0.261,0.0,0.183,0.649,67.667
235,181,1,94,237520,0.475,0.883,0.065,0.005,0.016,0.198,0.444,67.268
79,77,2,70,222041,0.578,0.767,0.06,0.13,0.015,0.201,0.544,72.353
62,58,2,47,246550,0.508,0.748,0.04,0.07,0.007,0.171,0.494,75.381
49,19,1,13,272536,0.488,0.773,0.049,0.09,0.0,0.396,0.436,59.2
31,28,2,24,228837,,,,,,,,
19,12,4,11,236867,,,,,,,,
21,8,2,4,234507,,,,,,,,
28,25,1,21,234100,,,,,,,,
42,38,1,36,216796,0.709,0.688,0.067,0.159,0.001,0.15,0.529,77.5
27,24,1,17,224629,,,,,,,,
32,32,1,26,224930,0.645,0.74,0.086,0.138,0.052,0.134,0.625,76.909
41,38,1,36,227525,0.694,0.718,0.035,0.058,0.041,0.116,0.555,67.4
47,42,1,39,213819,0.652,0.614,0.072,0.29,0.0,0.137,0.527,76.143
54,48,1,43,243255,,,,,,,,
21,20,1,14,207006,,,,,,,,
30,27,1,24,230028,0.576,0.479,0.037,0.549,0.058,0.102,0.631,76.0
113,91,1,67,243988,0.59,0.457,0.052,0.435,0.017,0.172,0.331,72.333
25,21,1,18,243168,,,,,,,,
34,24,1,18,231447,,,,,,,,
63,51,1,32,265421,,,,,,,,
26,25,1,25,220041,0.53,0.778,0.083,0.107,0.0,0.321,0.381,76.8
170,123,3,101,271201,0.498,0.396,0.046,0.674,0.773,0.136,0.26,51.923
88,40,1,37,193632,,,,,,,,
106,71,1,49,220536,0.836,0.627,0.216,0.089,0.005,0.127,0.37,83.25
26,19,1,17,216657,0.597,0.819,0.117,0.027,0.001,0.268,0.638,74.8
110,90,1,74,226875,0.617,0.625,0.075,0.179,0.009,0.176,0.508,75.952
39,39,1,36,251343,0.497,0.556,0.066,0.566,0.0,0.089,0.408,78.667
43,42,1,38,245339,0.578,0.638,0.051,0.259,0.0,0.198,0.58,78.0
33,29,1,26,260212,,,,,,,,
11,10,1,10,231385,,,,,,,,
54,29,1,14,266134,0.271,0.227,0.03,0.526,0.835,0.108,0.11,61.333
15,14,1,12,238397,,,,,,,,
27,21,1,14,255603,0.438,0.683,0.043,0.004,0.003,0.078,0.364,72.667
62,49,1,33,206836,0.594,0.684,0.067,0.126,0.0,0.254,0.353,69.071
56,46,2,37,224820,,,,,,,,
84,74,1,62,262408,0.441,0.631,0.04,0.231,0.002,0.197,0.329,67.071
38,26,1,13,283519,,,,,,,,
19,14,1,8,221708,0.591,0.73,0.041,0.277,0.0,0.072,0.648,73.0
53,49,1,46,233128,0.474,0.441,0.077,0.438,0.11,0.195,0.312,64.571
19,19,2,16,220705,0.456,0.3,0.038,0.497,0.001,0.252,0.531,71.5
32,23,1,20,235510,,,,,,,,
117,94,2,83,233158,0.586,0.838,0.055,0.096,0.0,0.126,0.524,73.6
26,21,1,20,233247,0.544,0.577,0.207,0.285,0.09,0.235,0.517,65.0
28,17,1,16,334663,0.417,0.415,0.03,0.344,0.0,0.289,0.197,53.667
89,84,1,68,211900,0.641,0.804,0.063,0.121,0.105,0.152,0.436,68.0
168,140,1,106,221294,0.697,0.608,0.105,0.127,0.002,0.116,0.381,75.714
15,13,1,10,234860,,,,,,,,
99,88,1,68,263196,0.44,0.332,0.033,0.492,0.211,0.178,0.277,64.1
8,7,1,7,235895,,,,,,,,
25,24,2,24,197273,0.582,0.696,0.3,0.157,0.0,0.265,0.701,62.0
98,66,5,55,335855,0.773,0.436,0.051,0.341,0.746,0.107,0.387,40.0
93,10,2,3,239521,,,,,,,,
20,16,1,13,215086,,,,,,,,
45,13,1,9,213437,,,,,,,,
67,48,1,39,349054,,,,,,,,
63,58,1,47,237090,,,,,,,,
37,33,1,24,218062,0.606,0.771,0.038,0.127,0.0,0.111,0.651,73.75
40,39,1,34,253354,0.586,0.582,0.095,0.22,0.003,0.172,0.633,71.6
64,53,1,38,191115,0.516,0.592,0.039,0.431,0.0,0.213,0.626,67.577
26,15,1,15,231091,,,,,,,,
104,74,2,45,274724,0.563,0.562,0.068,0.373,0.002,0.2,0.651,65.714
11,5,3,4,225633,,,,,,,,
81,73,2,57,235773,0.624,0.769,0.108,0.129,0.159,0.26,0.599,64.636
55,27,1,39,182337,0.425,0.287,0.071,0.71,0.001,0.209,0.466,66.778
29,27,1,26,265152,0.685,0.91,0.074,0.206,0.001,0.254,0.676,73.5
19,19,1,18,240558,0.543,0.716,0.041,0.187,0.012,0.116,0.69,74.75
132,121,1,84,236776,0.513,0.711,0.061,0.221,0.028,0.158,0.572,74.818
26,22,1,19,240393,0.836,0.627,0.216,0.089,0.005,0.127,0.37,83.25
40,32,5,20,223887,,,,,,,,
44,32,2,27,252819,,,,,,,,
14,13,1,9,249880,0.594,0.829,0.059,0.137,0.0,0.265,0.697,74.5
93,86,2,63,221508,0.642,0.482,0.096,0.443,0.0,0.306,0.565,79.5
64,47,1,25,214841,0.563,0.719,0.056,0.08,0.0,0.235,0.543,74.222
110,98,4,88,245626,0.543,0.792,0.066,0.062,0.071,0.204,0.455,70.571
55,55,1,49,226247,0.602,0.776,0.082,0.016,0.014,0.221,0.397,64.625
23,23,1,19,224149,,,,,,,,
42,34,1,25,255356,0.456,0.84,0.062,0.052,0.026,0.22,0.461,76.048
168,15,3,6,222780,0.568,0.375,0.1,0.58,0.001,0.242,0.407,73.467
28,7,1,17,253276,0.597,0.555,0.182,0.375,0.0,0.224,0.473,64.455
9,9,1,9,230393,,,,,,,,
63,51,1,38,226058,0.566,0.66,0.053,0.259,0.036,0.29,0.496,76.4
59,23,3,9,210108,0.605,0.676,0.044,0.281,0.0,0.088,0.4,80.0
14,12,87,8,281319,,,,,,,,
92,83,1,70,235124,0.743,0.759,0.095,0.095,0.001,0.161,0.688,75.385
32,30,1,24,223805,,,,,,,,
16,14,1,14,395573,0.206,0.161,0.05,0.901,0.879,0.147,0.188,67.0
23,22,1,20,244336,0.495,0.43,0.035,0.539,0.0,0.115,0.225,70.2
9,9,1,9,218859,,,,,,,,
159,67,1,35,225598,0.572,0.664,0.041,0.276,0.0,0.099,0.643,68.333
8,8,1,7,321108,,,,,,,,
26,19,1,15,247273,0.729,0.803,0.175,0.074,0.0,0.231,0.631,75.167
67,33,1,14,226668,0.464,0.925,0.075,0.005,0.037,0.151,0.578,72.154
8,8,1,8,239767,,,,,,,,
103,84,2,61,235470,0.639,0.668,0.079,0.246,0.239,0.381,0.819,68.0
60,54,1,42,260368,0.771,0.778,0.209,0.124,0.0,0.322,0.706,72.75
15,10,1,5,238979,,,,,,,,
56,38,1,32,227860,0.704,0.572,0.057,0.14,0.001,0.082,0.558,80.333
23,23,1,22,242580,,,,,,,,
204,79,1,128,217670,0.531,0.441,0.133,0.504,0.0,0.166,0.352,60.52
212,172,15,144,233941,0.592,0.871,0.183,0.112,0.004,0.231,0.441,67.0
26,24,1,16,192985,0.637,0.414,0.065,0.654,0.0,0.113,0.628,73.25
11,8,1,10,168176,0.508,0.451,0.034,0.274,0.09,0.065,0.411,61.5
17,17,1,17,245974,,,,,,,,
72,69,1,63,212044,0.532,0.789,0.049,0.008,0.002,0.209,0.541,73.0
86,74,6,54,244387,0.555,0.564,0.06,0.258,0.061,0.202,0.516,76.632
130,124,2,118,251992,0.584,0.572,0.057,0.333,0.041,0.17,0.516,71.7
5,5,1,4,246299,,,,,,,,
206,184,4,152,218528,0.663,0.651,0.083,0.201,0.001,0.131,0.519,73.259
79,38,1,27,252319,,,,,,,,
38,36,1,28,223245,,,,,,,,
225,147,3,89,235611,0.809,0.586,0.146,0.161,0.009,0.139,0.534,80.75
78,37,1,28,229310,0.861,0.594,0.194,0.032,0.007,0.137,0.377,83.667
165,95,2,61,207774,0.793,0.576,0.13,0.242,0.001,0.197,0.492,77.571
153,110,1,66,244253,0.484,0.716,0.041,0.112,0.0,0.197,0.397,57.6
16,15,1,11,267082,,,,,,,,
171,114,2,98,225834,0.602,0.624,0.047,0.338,0.007,0.167,0.492,67.167
30,24,1,16,326254,0.53,0.651,0.075,0.512,0.0,0.162,0.635,64.2
19,19,1,16,198195,,,,,,,,
50,44,1,32,225965,0.454,0.897,0.059,0.01,0.015,0.23,0.43,68.625
65,57,1,49,237028,,,,,,,,
187,149,3,103,243051,0.748,0.687,0.1,0.182,0.015,0.148,0.597,75.692
35,30,3,26,235245,0.543,0.654,0.06,0.265,0.001,0.163,0.344,77.333
16,15,1,14,550722,,,,,,,,
177,105,7,115,390962,,,,,,,,
76,28,1,13,233475,,,,,,,,
51,44,1,42,214324,0.602,0.747,0.064,0.214,0.002,0.179,0.548,75.083
53,49,1,42,217722,0.671,0.711,0.064,0.192,0.01,0.169,0.589,78.133
18,18,1,17,228931,0.617,0.668,0.078,0.149,0.014,0.163,0.489,68.5
43,37,1,36,223013,0.495,0.717,0.082,0.164,0.0,0.134,0.524,69.25
40,3,1,29,225365,,,,,,,,
110,98,1,76,231144,0.756,0.737,0.171,0.111,0.0,0.213,0.622,73.364
56,42,1,36,231875,,,,,,,,
38,32,1,28,233585,0.744,0.689,0.138,0.145,0.004,0.279,0.519,75.2
28,17,1,6,286390,,,,,,,,
60,45,1,28,309929,0.643,0.751,0.043,0.04,0.07,0.137,0.428,54.0
53,50,2,38,217326,0.576,0.718,0.076,0.081,0.0,0.286,0.396,74.5
33,32,1,19,255243,,,,,,,,
20,19,1,19,206346,0.602,0.674,0.177,0.163,0.0,0.237,0.402,76.0
107,42,1,78,172753,0.449,0.306,0.08,0.692,0.0,0.212,0.451,63.286
36,34,1,23,226593,,,,,,,,
57,42,1,29,241693,,,,,,,,
20,20,4,19,222845,0.775,0.815,0.102,0.198,0.0,0.18,0.651,67.0
63,57,1,50,217105,0.677,0.697,0.048,0.273,0.016,0.162,0.553,70.0
101,72,2,50,222063,0.782,0.659,0.115,0.067,0.0,0.101,0.355,74.75
104,89,3,75,242175,0.485,0.455,0.039,0.487,0.001,0.189,0.307,69.615
169,71,1,39,242280,0.753,0.662,0.26,0.133,0.104,0.137,0.567,71.6
181,150,1,146,229547,0.421,0.391,0.043,0.546,0.001,0.141,0.267,63.778
68,60,4,47,219922,0.661,0.728,0.046,0.162,0.014,0.173,0.5,74.778
52,49,1,37,238695,0.604,0.822,0.057,0.051,0.0,0.122,0.705,69.25
45,43,2,37,217223,0.631,0.652,0.062,0.113,0.0,0.14,0.391,72.4
19,19,2,17,296630,,,,,,,,
11,6,1,5,316963,,,,,,,,
18,16,1,15,219357,,,,,,,,
93,86,2,79,224928,0.632,0.758,0.085,0.103,0.009,0.218,0.486,72.235
95,58,1,38,237604,0.657,0.731,0.11,0.041,0.0,0.327,0.46,67.0
48,47,1,43,225436,,,,,,,,
149,138,10,106,207734,0.701,0.666,0.064,0.144,0.013,0.124,0.543,70.562
223,116,4,74,241516,0.684,0.661,0.126,0.153,0.003,0.234,0.515,78.286
66,55,4,35,276185,0.758,0.649,0.041,0.262,0.0,0.108,0.66,70.0
222,52,1,44,235021,0.563,0.591,0.085,0.284,0.025,0.169,0.3,68.8
201,127,1,86,221410,0.502,0.793,0.041,0.062,0.004,0.221,0.571,67.5
77,67,2,59,224478,0.703,0.405,0.188,0.716,0.009,0.247,0.402,79.444
61,52,1,42,225396,,,,,,,,
111,90,1,62,268993,0.508,0.612,0.044,0.232,0.081,0.162,0.538,71.833
27,25,1,20,209458,0.696,0.705,0.065,0.047,0.0,0.133,0.455,74.0
28,26,4,25,255370,0.652,0.823,0.058,0.036,0.275,0.084,0.138,63.0
48,26,1,36,433923,0.484,0.511,0.033,0.206,0.0,0.133,0.359,53.0
15,10,1,15,215946,0.669,0.691,0.064,0.06,0.002,0.332,0.453,72.0
164,122,1,83,220039,0.756,0.778,0.059,0.151,0.0,0.411,0.812,77.0
10,9,3,9,225780,0.487,0.766,0.062,0.002,0.002,0.134,0.534,64.333
77,60,1,40,234057,0.835,0.552,0.181,0.159,0.0,0.16,0.524,77.857
11,11,2,11,261642,,,,,,,,
50,39,1,29,301325,0.414,0.489,0.044,0.402,0.196,0.278,0.331,69.0
134,118,1,91,228555,0.692,0.665,0.135,0.152,0.013,0.174,0.462,72.889
115,103,3,91,246900,0.654,0.659,0.053,0.19,0.0,0.183,0.476,73.077
39,36,1,33,239012,,,,,,,,
41,21,2,10,227769,,,,,,,,
20,15,1,8,266851,,,,,,,,
78,72,1,56,249448,0.565,0.717,0.044,0.136,0.065,0.144,0.468,70.4
15,12,1,11,211877,,,,,,,,
28,22,4,17,215805,,,,,,,,
52,37,2,36,172540,,,,,,,,
13,12,1,10,244332,,,,,,,,
182,145,1,105,243302,0.576,0.345,0.031,0.554,0.009,0.127,0.355,69.375
42,33,2,32,227435,,,,,,,,
146,126,1,95,221397,0.739,0.694,0.097,0.14,0.0,0.172,0.736,76.625
6,6,1,6,265608,,,,,,,,
81,63,1,46,233012,0.547,0.432,0.036,0.596,0.007,0.189,0.451,67.312
171,16,1,32,210025,,,,,,,,
183,133,2,82,230846,0.729,0.774,0.15,0.147,0.0,0.121,0.722,78.143
32,23,2,21,233015,0.587,0.613,0.037,0.379,0.0,0.114,0.472,79.8
31,28,1,23,231654,0.602,0.74,0.05,0.165,0.04,0.281,0.553,69.5
54,50,1,46,235760,0.552,0.61,0.036,0.326,0.007,0.155,0.588,65.25
32,25,3,19,232195,0.573,0.83,0.089,0.022,0.0,0.211,0.694,77.0
190,37,2,17,224472,0.566,0.568,0.03,0.47,0.019,0.204,0.617,71.2
65,56,1,48,210736,0.772,0.639,0.178,0.23,0.0,0.24,0.329,68.5
69,61,1,37,205887,,,,,,,,
100,83,1,73,220442,0.566,0.807,0.135,0.09,0.024,0.338,0.377,70.8
142,95,1,76,231480,0.534,0.505,0.034,0.455,0.119,0.207,0.443,60.25
50,43,2,35,220177,0.875,0.674,0.075,0.042,0.0,0.122,0.425,84.0
38,32,1,27,255564,,,,,,,,
145,118,2,85,227888,0.646,0.812,0.065,0.084,0.004,0.139,0.626,71.0
11,11,1,11,198554,,,,,,,,
48,44,1,30,211649,0.581,0.657,0.061,0.11,0.004,0.194,0.336,64.273
51,20,2,7,289441,,,,,,,,
68,44,8,28,231157,,,,,,,,
91,74,1,53,248203,0.939,0.483,0.225,0.215,0.0,0.102,0.699,76.5
68,57,1,39,248614,0.545,0.508,0.033,0.358,0.003,0.113,0.35,71.125
133,93,1,56,242623,0.455,0.556,0.033,0.224,0.005,0.095,0.588,75.0
62,61,1,57,235714,0.5,0.594,0.033,0.259,0.223,0.13,0.474,63.75
59,51,1,9,246305,0.538,0.956,0.115,0.014,0.023,0.308,0.653,37.625
33,31,4,28,228936,0.353,0.216,0.039,0.862,0.0,0.117,0.244,58.2
67,58,1,45,223115,0.608,0.626,0.081,0.204,0.0,0.134,0.411,73.308
18,16,1,16,252169,,,,,,,,
38,30,1,14,230296,0.452,0.446,0.038,0.504,0.001,0.14,0.437,72.308
154,64,1,22,235104,0.662,0.729,0.057,0.08,0.0,0.229,0.796,44.0
103,94,1,71,232761,0.745,0.691,0.158,0.023,0.005,0.339,0.434,75.5
41,18,1,9,179075,0.474,0.529,0.031,0.382,0.0,0.154,0.548,63.333
94,88,1,85,261320,0.538,0.524,0.06,0.431,0.173,0.289,0.262,67.0
39,34,1,25,248161,0.538,0.567,0.032,0.286,0.01,0.255,0.434,71.5
25,19,1,10,229168,0.554,0.618,0.039,0.384,0.0,0.131,0.411,57.714
8,8,1,6,235093,,,,,,,,
46,46,3,45,208100,0.588,0.714,0.073,0.195,0.0,0.119,0.279,69.0
32,28,1,24,233654,0.484,0.446,0.049,0.537,0.0,0.218,0.44,73.0
17,14,1,9,273854,,,,,,,,
88,74,5,52,235566,0.741,0.684,0.049,0.191,0.0,0.107,0.641,74.2
122,89,1,60,232579,,,,,,,,
25,25,1,24,209860,0.7,0.731,0.087,0.038,0.001,0.162,0.708,78.857
134,84,4,55,221615,0.711,0.68,0.052,0.013,0.0,0.206,0.365,64.75
77,71,1,55,269821,0.45,0.783,0.06,0.021,0.097,0.205,0.452,60.444
62,46,4,31,222386,0.498,0.638,0.032,0.239,0.005,0.137,0.227,61.75
32,21,1,7,188506,0.601,0.604,0.063,0.377,0.001,0.295,0.697,69.0
67,61,1,57,228522,0.568,0.528,0.046,0.51,0.077,0.146,0.361,61.333
135,121,1,101,227992,0.566,0.512,0.055,0.421,0.009,0.146,0.569,69.846
101,37,1,22,208333,0.659,0.54,0.031,0.27,0.0,0.168,0.446,71.5
17,16,1,14,250330,,,,,,,,
6,5,1,4,333828,,,,,,,,
71,47,1,29,234525,0.775,0.652,0.147,0.023,0.002,0.225,0.443,75.556
117,90,1,65,234441,0.73,0.683,0.255,0.125,0.003,0.278,0.622,70.429
45,38,82,37,218236,0.558,0.781,0.047,0.039,0.0,0.194,0.353,75.0
17,14,2,8,190261,,,,,,,,
176,134,1,93,234882,0.572,0.654,0.055,0.151,0.02,0.163,0.432,73.5
32,31,1,26,225657,0.524,0.733,0.059,0.197,0.0,0.106,0.556,75.75
105,16,1,3,284798,,,,,,,,
20,15,1,13,236452,,,,,,,,
69,22,1,14,241431,,,,,,,,
5,5,1,5,224304,,,,,,,,
23,6,1,6,233375,,,,,,,,
91,79,1,75,236848,0.636,0.658,0.094,0.118,0.049,0.133,0.361,70.846
11,11,1,10,229836,0.545,0.553,0.053,0.364,0.0,0.251,0.506,67.8
35,32,1,31,259038,0.634,0.69,0.04,0.265,0.495,0.102,0.266,58.667
33,33,1,33,206000,0.655,0.708,0.079,0.109,0.002,0.124,0.406,74.0
8,8,1,8,222277,0.439,0.815,0.044,0.043,0.0,0.135,0.523,80.0
52,10,3,8,231870,0.599,0.744,0.149,0.017,0.0,0.344,0.364,72.0
27,24,1,22,223210,0.622,0.823,0.041,0.061,0.0,0.157,0.357,68.0
196,64,23,51,196855,0.681,0.651,0.077,0.299,0.0,0.118,0.666,73.333
80,53,4,58,239293,0.729,0.878,0.115,0.022,0.064,0.068,0.387,74.0
87,79,1,70,230967,0.462,0.265,0.036,0.652,0.097,0.132,0.248,66.5
64,46,1,31,231837,0.597,0.432,0.053,0.468,0.0,0.134,0.329,76.667
20,15,1,14,236594,,,,,,,,
12,11,1,11,222958,,,,,,,,
20,14,1,8,241406,,,,,,,,
30,29,2,28,236185,,,,,,,,
22,14,5,9,260876,,,,,,,,
96,76,1,56,232169,0.572,0.549,0.038,0.267,0.293,0.164,0.466,74.875
106,74,1,40,223492,0.848,0.684,0.062,0.16,0.0,0.192,0.699,57.0
91,71,1,54,220365,0.519,0.844,0.039,0.087,0.002,0.236,0.402,68.25
176,144,3,122,228765,0.554,0.603,0.069,0.34,0.088,0.183,0.503,69.4
35,28,1,27,227520,0.73,0.74,0.076,0.087,0.063,0.1,0.849,82.5
76,67,1,33,209937,0.701,0.708,0.11,0.041,0.0,0.112,0.707,52.667
57,39,1,19,294156,0.475,0.848,0.069,0.073,0.045,0.2,0.524,76.611
16,15,1,14,286842,,,,,,,,
26,24,1,20,218726,0.52,0.676,0.032,0.258,0.0,0.093,0.449,66.0
54,35,1,25,328695,,,,,,,,
62,60,2,51,242891,0.791,0.621,0.12,0.113,0.0,0.156,0.583,78.0
36,36,1,35,219836,0.611,0.678,0.048,0.209,0.0,0.147,0.644,77.5
127,95,1,80,281439,,,,,,,,
117,111,2,97,214355,0.61,0.713,0.052,0.191,0.0,0.178,0.707,76.091
111,90,3,60,230115,0.734,0.633,0.081,0.114,0.001,0.112,0.495,76.0
120,82,1,56,225034,0.631,0.704,0.063,0.105,0.0,0.125,0.465,71.727
18,9,1,6,237702,0.488,0.804,0.081,0.012,0.0,0.16,0.431,65.0
165,114,1,66,291168,,,,,,,,
16,11,1,9,237084,,,,,,,,
121,75,2,40,261464,,,,,,,,
35,29,1,27,258802,0.623,0.62,0.034,0.123,0.538,0.111,0.334,53.333
53,50,1,44,252924,,,,,,,,
186,66,2,34,249498,0.748,0.392,0.112,0.147,0.0,0.101,0.241,70.667
120,108,1,98,219004,0.616,0.669,0.066,0.229,0.035,0.181,0.647,71.6
43,37,1,30,227443,,,,,,,,
110,101,1,77,209019,0.615,0.696,0.046,0.14,0.0,0.206,0.688,69.429
36,26,1,18,234574,0.698,0.747,0.108,0.012,0.0,0.284,0.517,62.833
8,8,1,8,199632,,,,,,,,
82,74,2,69,235832,0.596,0.765,0.03,0.145,0.005,0.092,0.735,77.0
24,20,4,16,216132,,,,,,,,
132,53,3,46,206313,,,,,,,,
9,9,1,9,255558,,,,,,,,
104,99,2,82,234131,0.702,0.728,0.184,0.059,0.0,0.363,0.617,73.333
12,12,1,11,265877,,,,,,,,
232,163,1,100,222280,0.787,0.537,0.165,0.177,0.003,0.166,0.435,76.8
20,5,1,5,204566,,,,,,,,
7,7,1,7,237959,,,,,,,,
55,44,2,34,225806,0.852,0.559,0.202,0.056,0.005,0.123,0.407,78.25
28,20,1,19,201821,,,,,,,,
112,100,1,88,229265,0.752,0.665,0.145,0.206,0.002,0.104,0.527,68.333
79,42,1,28,242236,0.69,0.658,0.047,0.194,0.0,0.156,0.685,57.6
21,21,1,21,223354,,,,,,,,
86,75,1,59,231991,0.494,0.565,0.04,0.361,0.0,0.119,0.36,73.533
101,47,1,34,232329,0.689,0.414,0.042,0.728,0.0,0.121,0.748,75.0
80,46,1,26,227646,0.573,0.74,0.066,0.051,0.005,0.317,0.551,68.0
36,35,1,32,251350,0.585,0.601,0.045,0.043,0.0,0.095,0.556,79.0
79,72,1,64,229821,0.664,0.754,0.065,0.1,0.077,0.135,0.514,70.0
22,22,1,19,217137,0.674,0.792,0.175,0.021,0.0,0.356,0.69,76.5
28,21,3,21,223007,0.792,0.835,0.048,0.139,0.0,0.182,0.808,80.4
25,23,1,22,223575,0.667,0.644,0.063,0.267,0.0,0.132,0.748,80.5
21,17,1,17,185094,,,,,,,,
29,28,2,25,246017,0.552,0.407,0.034,0.521,0.001,0.147,0.396,66.6
55,51,1,31,237496,0.817,0.668,0.06,0.171,0.0,0.166,0.628,80.25
36,8,1,3,424273,,,,,,,,
8,5,1,3,221477,,,,,,,,
15,14,1,11,216627,,,,,,,,
102,87,1,66,249954,0.595,0.798,0.058,0.072,0.074,0.234,0.662,77.2
35,31,2,18,199237,0.47,0.577,0.047,0.308,0.0,0.17,0.651,70.571
35,32,1,30,231352,0.681,0.674,0.104,0.089,0.0,0.137,0.591,77.5
47,40,1,32,236762,0.463,0.374,0.034,0.636,0.006,0.138,0.287,64.4
212,146,4,99,222175,0.682,0.656,0.06,0.133,0.007,0.144,0.546,77.275
60,45,2,33,241071,,,,,,,,
15,13,1,10,237088,0.668,0.586,0.033,0.063,0.027,0.127,0.384,75.5
146,68,2,24,199885,0.444,0.898,0.073,0.005,0.0,0.189,0.628,73.438
38,37,1,34,246178,0.8,0.747,0.187,0.085,0.003,0.229,0.706,70.8
40,28,2,22,273500,0.429,0.574,0.036,0.282,0.0,0.165,0.241,57.0
