,playlist_id,num_tracks,num_albums,num_followers,num_artists,avg_song_duration_ms,avg_danceability,avg_energy,avg_speechiness,avg_acousticness,avg_instrumentalness,avg_liveness,avg_valence,avg_popularity
3457,2470,54,50,1,39,236832,0.583,0.6679999999999999,0.05,0.10800000000000001,0.002,0.135,0.517,74.222
3458,2471,107,87,3,63,224772,0.52,0.735,0.061,0.106,0.0,0.168,0.402,80.333
3460,2472,22,20,1,17,222138,0.66,0.679,0.06,0.397,0.0,0.152,0.858,72.4
3461,2473,34,31,1,29,233434,0.685,0.635,0.11,0.426,0.11599999999999999,0.171,0.8170000000000001,65.667
3462,2474,29,22,1,18,205734,0.598,0.629,0.031,0.271,0.0,0.11900000000000001,0.536,70.2
3464,2475,23,21,1,16,290931,0.483,0.583,0.033,0.19,0.0,0.19899999999999998,0.34299999999999997,55.667
3467,2476,109,90,1,75,239665,0.485,0.48700000000000004,0.043,0.449,0.077,0.11900000000000001,0.34700000000000003,69.6
3468,2477,49,34,1,31,247859,0.535,0.344,0.034,0.76,0.18600000000000003,0.122,0.31,57.833
3470,2478,41,34,1,30,223532,0.604,0.775,0.062,0.075,0.009000000000000001,0.20800000000000002,0.5329999999999999,73.625
3471,2479,34,32,1,29,216033,0.631,0.621,0.138,0.36700000000000005,0.0,0.292,0.565,62.0
3472,2480,7,6,2,6,275353,0.518,0.664,0.064,0.142,0.0,0.113,0.35100000000000003,74.0
3474,2481,192,147,1,96,237985,0.535,0.5589999999999999,0.038,0.34700000000000003,0.006999999999999999,0.149,0.47,74.03
3475,2482,73,61,1,41,267428,0.62,0.405,0.040999999999999995,0.48100000000000004,0.003,0.121,0.644,71.5
3476,2483,83,60,1,40,262802,0.794,0.493,0.171,0.35600000000000004,0.001,0.188,0.435,77.5
3477,2484,209,143,2,104,240543,0.7120000000000001,0.7040000000000001,0.16,0.08800000000000001,0.009000000000000001,0.223,0.556,72.5
3479,2485,169,102,2,56,263711,0.293,0.11599999999999999,0.040999999999999995,0.943,0.655,0.13,0.318,52.0
3480,2486,52,46,2,45,238757,0.5870000000000001,0.813,0.044000000000000004,0.057999999999999996,0.005,0.10800000000000001,0.495,71.333
3481,2487,28,17,1,23,182973,0.41100000000000003,0.29600000000000004,0.049,0.6709999999999999,0.001,0.22899999999999998,0.375,61.083
3482,2488,246,237,1,213,217071,0.5670000000000001,0.659,0.040999999999999995,0.19399999999999998,0.055,0.162,0.685,65.917
3483,2489,220,195,5,145,261574,0.579,0.65,0.038,0.163,0.037000000000000005,0.165,0.599,71.4
3484,2490,97,71,1,44,346000,0.39399999999999996,0.637,0.039,0.07400000000000001,0.0,0.301,0.196,52.6
3485,2491,157,129,1,88,235789,0.696,0.675,0.153,0.121,0.0,0.182,0.557,73.583
3486,2492,73,49,7,31,211547,0.779,0.634,0.11699999999999999,0.23199999999999998,0.003,0.184,0.49700000000000005,78.5
3487,2493,239,126,2,73,236382,0.7759999999999999,0.679,0.168,0.10800000000000001,0.0,0.17800000000000002,0.444,74.167
3488,2494,133,104,2,86,244306,0.635,0.504,0.057,0.34700000000000003,0.262,0.20800000000000002,0.321,67.90899999999999
3489,2495,107,92,5,72,246049,0.5670000000000001,0.331,0.036000000000000004,0.601,0.07,0.165,0.479,60.667
3491,2496,133,105,1,82,247879,0.727,0.7090000000000001,0.29,0.129,0.003,0.331,0.643,65.0
3492,2497,105,89,1,75,199357,0.522,0.446,0.049,0.7040000000000001,0.002,0.168,0.652,53.75
3493,2498,20,20,1,20,282854,0.401,0.452,0.028999999999999998,0.609,0.001,0.18100000000000002,0.336,67.0
3494,2499,84,64,5,53,208652,0.784,0.59,0.135,0.14300000000000002,0.003,0.152,0.523,79.0
3496,2500,98,58,2,41,202095,0.599,0.6679999999999999,0.037000000000000005,0.278,0.0,0.124,0.59,74.4
3497,2501,38,32,1,24,218547,0.62,0.6709999999999999,0.043,0.179,0.0,0.114,0.728,67.714
3499,2502,54,47,1,36,223395,0.53,0.727,0.083,0.075,0.0,0.13699999999999998,0.469,76.8
3501,2503,197,162,1,138,223999,0.6659999999999999,0.701,0.068,0.106,0.001,0.201,0.537,76.52199999999999
3503,2504,149,137,2,111,232192,0.542,0.61,0.042,0.255,0.001,0.18100000000000002,0.5760000000000001,72.533
3504,2505,68,55,1,39,238743,0.7559999999999999,0.838,0.147,0.13,0.0,0.146,0.6659999999999999,80.0
3505,2506,16,14,1,12,209549,0.752,0.774,0.069,0.258,0.0,0.196,0.759,76.667
3506,2507,20,20,1,19,241264,0.755,0.611,0.203,0.099,0.011000000000000001,0.136,0.49,80.0
3508,2508,89,79,1,71,245618,0.484,0.7190000000000001,0.037000000000000005,0.145,0.001,0.182,0.373,68.8
3509,2509,170,101,1,60,209560,0.506,0.695,0.07200000000000001,0.23800000000000002,0.19,0.201,0.67,66.222
3511,2510,8,7,1,6,250952,0.486,0.33899999999999997,0.034,0.527,0.0,0.11199999999999999,0.354,71.8
3512,2511,249,123,1,66,263922,0.499,0.807,0.06,0.09300000000000001,0.038,0.21600000000000003,0.513,70.26899999999999
3513,2512,84,57,1,33,351879,0.354,0.5770000000000001,0.037000000000000005,0.16899999999999998,0.0,0.33399999999999996,0.22899999999999998,50.875
3514,2513,153,127,1,101,248441,0.47700000000000004,0.368,0.034,0.67,0.247,0.12300000000000001,0.331,63.286
3515,2514,53,50,8,40,235248,0.531,0.5660000000000001,0.032,0.28800000000000003,0.001,0.18100000000000002,0.625,76.875
3516,2515,89,61,1,40,251930,0.7120000000000001,0.605,0.115,0.069,0.0,0.289,0.42200000000000004,73.167
3517,2516,72,64,1,53,231612,0.644,0.7140000000000001,0.08800000000000001,0.165,0.0,0.11900000000000001,0.643,71.25
3518,2517,33,31,1,28,237163,0.7120000000000001,0.867,0.053,0.06,0.0,0.147,0.742,70.5
3519,2518,31,31,2,31,233735,0.446,0.43,0.037000000000000005,0.47600000000000003,0.001,0.10400000000000001,0.391,72.25
3520,2519,65,49,1,30,223545,0.585,0.8029999999999999,0.052000000000000005,0.17300000000000001,0.0,0.07200000000000001,0.6579999999999999,74.333
3521,2520,94,84,1,71,223978,0.5760000000000001,0.804,0.08800000000000001,0.08800000000000001,0.001,0.158,0.7070000000000001,75.333
3523,2521,70,55,2,35,222154,0.677,0.746,0.049,0.12300000000000001,0.0,0.17300000000000001,0.628,73.417
3524,2522,196,141,1,86,219338,0.518,0.657,0.045,0.262,0.004,0.228,0.522,72.857
3525,2523,15,11,1,6,243379,0.556,0.695,0.044000000000000004,0.009000000000000001,0.13699999999999998,0.28,0.419,74.667
3527,2524,100,88,1,54,352863,0.446,0.698,0.055,0.14300000000000002,0.327,0.2,0.418,66.8
3529,2525,44,44,1,41,236613,0.653,0.7929999999999999,0.121,0.113,0.0,0.23,0.631,80.667
3531,2526,36,20,1,10,222046,0.526,0.7929999999999999,0.087,0.015,0.11,0.182,0.606,71.889
3532,2527,135,113,1,92,224177,0.568,0.8109999999999999,0.043,0.084,0.001,0.17,0.555,75.667
3533,2528,136,118,1,93,239688,0.467,0.5539999999999999,0.038,0.359,0.003,0.114,0.304,60.643
3534,2529,38,29,1,28,177885,0.627,0.488,0.054000000000000006,0.634,0.0,0.193,0.828,64.0
3535,2530,33,28,1,24,236507,0.56,0.524,0.038,0.237,0.017,0.105,0.545,72.714
3538,2531,74,47,1,33,214256,0.636,0.7959999999999999,0.065,0.026000000000000002,0.0,0.19899999999999998,0.711,78.25
3541,2532,205,130,1,111,230990,0.598,0.615,0.049,0.141,0.001,0.142,0.42,65.292
3542,2533,130,96,1,71,336369,0.539,0.251,0.039,0.627,0.41200000000000003,0.08800000000000001,0.306,56.8
3543,2534,106,65,2,40,235111,0.413,0.9259999999999999,0.094,0.004,0.019,0.146,0.426,66.083
3544,2535,44,36,1,28,207863,0.581,0.667,0.03,0.265,0.0,0.11599999999999999,0.562,72.667
3545,2536,61,46,1,32,227009,0.779,0.602,0.27699999999999997,0.02,0.016,0.135,0.507,82.5
3546,2537,159,125,2,86,239290,0.511,0.774,0.063,0.07,0.006999999999999999,0.192,0.47600000000000003,70.806
3548,2538,67,39,2,39,204307,0.593,0.359,0.032,0.55,0.0,0.265,0.8240000000000001,71.0
3550,2539,78,71,1,59,233969,0.47700000000000004,0.599,0.046,0.28800000000000003,0.166,0.151,0.39799999999999996,72.09100000000001
3551,2540,141,103,1,73,223009,0.6890000000000001,0.755,0.14300000000000002,0.040999999999999995,0.0,0.324,0.447,68.75
3552,2541,37,35,1,33,216352,0.601,0.75,0.079,0.182,0.001,0.177,0.434,70.0
3554,2542,110,74,1,55,244703,0.654,0.672,0.067,0.14400000000000002,0.002,0.098,0.62,80.4
3555,2543,28,24,3,22,235567,0.505,0.41,0.032,0.524,0.0,0.102,0.31,72.429
3556,2544,180,155,2,125,229168,0.7170000000000001,0.68,0.109,0.134,0.004,0.193,0.637,75.194
3557,2545,61,37,1,34,248961,0.736,0.711,0.077,0.013000000000000001,0.0,0.26899999999999996,0.413,72.0
3558,2546,36,34,1,30,240686,0.604,0.617,0.03,0.275,0.0,0.126,0.409,69.0
3561,2547,72,61,1,45,210740,0.637,0.451,0.07400000000000001,0.584,0.0,0.13,0.552,70.182
3562,2548,82,70,1,52,243623,0.789,0.726,0.195,0.145,0.013999999999999999,0.145,0.581,76.0
3564,2549,42,31,2,26,217778,0.5720000000000001,0.7659999999999999,0.04,0.013000000000000001,0.0,0.203,0.632,73.833
3565,2550,67,57,2,47,243090,0.512,0.542,0.042,0.418,0.0,0.10300000000000001,0.312,78.63600000000001
3567,2551,122,72,1,39,231674,0.655,0.9179999999999999,0.059000000000000004,0.033,0.0,0.24,0.716,70.5
3568,2552,63,43,1,32,267558,0.444,0.78,0.039,0.022000000000000002,0.002,0.146,0.484,63.083
3569,2553,96,78,1,61,218871,0.6679999999999999,0.68,0.071,0.2,0.0,0.121,0.546,73.63600000000001
3570,2554,46,38,2,27,221864,0.82,0.727,0.078,0.036000000000000004,0.003,0.182,0.5579999999999999,77.75
3572,2555,14,13,1,12,222999,0.625,0.505,0.033,0.451,0.08,0.395,0.303,70.5
3573,2556,20,16,1,16,220464,0.733,0.574,0.055999999999999994,0.13,0.0,0.106,0.611,78.333
3574,2557,52,41,2,33,215753,0.746,0.61,0.064,0.16399999999999998,0.183,0.192,0.408,75.25
3575,2558,46,46,1,44,250585,0.49,0.557,0.038,0.473,0.0,0.122,0.35700000000000004,77.111
3576,2559,44,43,1,40,206242,0.5720000000000001,0.748,0.048,0.11699999999999999,0.006,0.156,0.36,66.0
3579,2560,161,109,1,56,212221,0.584,0.289,0.033,0.519,0.0,0.22399999999999998,0.435,46.0
3581,2561,35,31,1,26,235733,0.489,0.614,0.051,0.35700000000000004,0.0,0.133,0.38,74.25
3582,2562,48,45,1,41,260428,0.747,0.721,0.218,0.21100000000000002,0.0,0.302,0.7340000000000001,78.75
3583,2563,240,121,2,59,219354,0.556,0.623,0.05,0.17800000000000002,0.0,0.22699999999999998,0.608,72.5
3584,2564,120,104,4,66,276734,0.505,0.626,0.054000000000000006,0.221,0.036000000000000004,0.196,0.544,72.64399999999999
3585,2565,116,92,2,49,256745,0.504,0.799,0.07400000000000001,0.113,0.03,0.198,0.5379999999999999,74.47399999999999
3586,2566,120,103,2,73,221083,0.726,0.473,0.10300000000000001,0.312,0.08800000000000001,0.196,0.523,74.0
3587,2567,119,79,1,55,223286,0.608,0.6990000000000001,0.039,0.166,0.038,0.2,0.47700000000000004,71.235
3588,2568,25,24,1,22,220337,0.622,0.665,0.091,0.109,0.0,0.284,0.648,74.8
3589,2569,111,106,3,67,231952,0.535,0.581,0.052000000000000005,0.36200000000000004,0.031,0.185,0.596,74.462
3594,2570,156,113,1,89,239446,0.598,0.705,0.075,0.154,0.0,0.21,0.51,73.053
3596,2571,43,35,2,30,207192,0.596,0.628,0.031,0.242,0.0,0.133,0.485,70.333
3597,2572,120,104,1,78,237183,0.78,0.6759999999999999,0.23600000000000002,0.19,0.0,0.249,0.644,76.667
3598,2573,58,57,4,56,209855,0.505,0.736,0.051,0.048,0.009000000000000001,0.214,0.33299999999999996,66.875
3599,2574,95,92,1,85,231132,0.505,0.41700000000000004,0.037000000000000005,0.519,0.0,0.11,0.342,65.875
3600,2575,213,145,2,100,235530,0.526,0.737,0.055999999999999994,0.136,0.013999999999999999,0.152,0.499,72.10300000000001
3602,2576,161,25,1,14,239874,0.5479999999999999,0.7659999999999999,0.038,0.11800000000000001,0.017,0.172,0.557,79.286
3603,2577,14,14,1,14,211990,0.519,0.48100000000000004,0.059000000000000004,0.644,0.002,0.09699999999999999,0.483,64.6
3605,2578,18,18,1,18,236348,0.37799999999999995,0.598,0.035,0.301,0.0,0.16899999999999998,0.358,64.0
3606,2579,143,14,29,3,230049,0.575,0.932,0.085,0.055,0.0,0.059000000000000004,0.528,60.0
3607,2580,83,74,1,67,265289,0.585,0.701,0.044000000000000004,0.207,0.040999999999999995,0.17,0.62,73.867
3609,2581,35,14,1,10,287431,0.8490000000000001,0.7709999999999999,0.209,0.14,0.0,0.184,0.735,73.8
3610,2582,35,34,1,28,259893,0.863,0.584,0.132,0.174,0.0,0.198,0.628,80.0
3611,2583,78,35,1,19,325331,0.742,0.754,0.057999999999999996,0.09,0.281,0.139,0.5,72.75
3612,2584,39,38,2,32,253401,0.721,0.79,0.429,0.067,0.0,0.16699999999999998,0.738,63.0
3615,2585,57,41,1,36,217017,0.555,0.7859999999999999,0.047,0.008,0.004,0.111,0.6709999999999999,70.0
3616,2586,244,215,1,189,258290,0.586,0.5479999999999999,0.055,0.281,0.42,0.136,0.317,59.0
3618,2587,70,64,1,44,251147,0.563,0.735,0.048,0.17600000000000002,0.025,0.2,0.627,75.419
3619,2588,38,32,1,26,246505,0.682,0.794,0.149,0.04,0.27899999999999997,0.284,0.45399999999999996,66.667
3620,2589,90,82,1,75,241891,0.6509999999999999,0.7340000000000001,0.055,0.114,0.121,0.185,0.6829999999999999,70.778
3624,2590,41,40,1,37,221589,0.424,0.611,0.035,0.228,0.001,0.147,0.478,66.5
3625,2591,118,90,1,59,217588,0.747,0.7170000000000001,0.059000000000000004,0.275,0.0,0.16,0.716,73.0
3631,2592,237,145,1,89,220223,0.617,0.68,0.063,0.18600000000000003,0.006,0.145,0.41,74.884
3632,2593,80,66,1,59,213662,0.5920000000000001,0.59,0.043,0.145,0.002,0.207,0.539,73.714
3633,2594,89,63,3,46,216901,0.588,0.634,0.03,0.302,0.0,0.122,0.542,71.5
3634,2595,67,55,1,38,218166,0.7340000000000001,0.7859999999999999,0.055999999999999994,0.2,0.0,0.174,0.74,74.5
3635,2596,24,20,1,15,222260,0.469,0.8540000000000001,0.095,0.015,0.001,0.264,0.575,78.5
3636,2597,74,63,1,43,267723,0.603,0.429,0.05,0.529,0.001,0.223,0.51,73.2
3638,2598,77,61,1,35,287272,0.488,0.693,0.048,0.132,0.021,0.19,0.47600000000000003,74.07300000000001
3640,2599,28,18,1,9,237707,0.65,0.561,0.055999999999999994,0.171,0.004,0.12300000000000001,0.596,66.0
3641,2600,105,70,2,42,234493,0.635,0.733,0.08199999999999999,0.115,0.0,0.20199999999999999,0.509,72.0
3642,2601,30,29,1,29,250991,0.578,0.622,0.035,0.126,0.001,0.187,0.578,72.833
3643,2602,84,69,1,45,223302,0.534,0.745,0.05,0.055999999999999994,0.001,0.147,0.5429999999999999,73.86399999999999
3644,2603,92,87,1,68,228260,0.601,0.799,0.115,0.051,0.021,0.212,0.48700000000000004,71.889
3645,2604,74,65,1,48,263604,0.585,0.6459999999999999,0.053,0.203,0.005,0.136,0.6859999999999999,77.562
3646,2605,157,145,5,117,222420,0.556,0.6859999999999999,0.051,0.295,0.004,0.188,0.695,74.21300000000001
3647,2606,28,16,1,7,211159,0.39,0.856,0.096,0.037000000000000005,0.0,0.212,0.385,70.067
3648,2607,182,137,1,61,247096,0.48100000000000004,0.882,0.077,0.008,0.027999999999999997,0.195,0.469,68.778
3649,2608,29,26,1,25,205260,0.679,0.603,0.055999999999999994,0.18600000000000003,0.001,0.106,0.563,77.333
3650,2609,111,91,2,73,218661,0.71,0.747,0.061,0.19699999999999998,0.0,0.14400000000000002,0.629,76.36399999999999
3652,2610,110,89,2,50,229246,0.7040000000000001,0.792,0.057,0.271,0.0,0.21,0.6859999999999999,70.5
3653,2611,44,17,3,35,187198,0.45,0.319,0.079,0.669,0.0,0.214,0.45799999999999996,63.423
3654,2612,153,128,1,103,231813,0.57,0.508,0.042,0.35700000000000004,0.004,0.142,0.264,68.5
3655,2613,41,30,1,22,228788,0.732,0.7070000000000001,0.33899999999999997,0.121,0.0,0.39,0.546,70.0
3656,2614,29,26,1,21,348709,0.489,0.313,0.126,0.821,0.001,0.17800000000000002,0.41,64.5
3657,2615,80,50,1,37,238168,0.703,0.45799999999999996,0.37799999999999995,0.44799999999999995,0.012,0.13,0.5760000000000001,74.5
3658,2616,54,47,1,38,240613,0.6920000000000001,0.539,0.12300000000000001,0.266,0.011000000000000001,0.257,0.562,70.333
3660,2617,66,63,1,52,232665,0.5579999999999999,0.47,0.03,0.415,0.005,0.213,0.47600000000000003,70.333
3661,2618,81,71,4,55,225496,0.552,0.7340000000000001,0.063,0.145,0.013999999999999999,0.215,0.40700000000000003,55.2
3662,2619,41,35,2,28,278173,0.44299999999999995,0.596,0.062,0.09,0.094,0.102,0.306,61.0
3663,2620,104,86,1,72,236633,0.603,0.539,0.075,0.325,0.036000000000000004,0.23399999999999999,0.586,70.875
3664,2621,247,86,1,56,227330,0.588,0.5429999999999999,0.036000000000000004,0.44799999999999995,0.002,0.271,0.631,68.125
3665,2622,94,59,1,36,252723,0.5529999999999999,0.8220000000000001,0.09300000000000001,0.11199999999999999,0.003,0.237,0.449,68.357
3668,2623,231,149,3,77,223507,0.573,0.598,0.034,0.28600000000000003,0.001,0.13699999999999998,0.511,71.833
3670,2624,19,19,1,18,222206,0.603,0.535,0.046,0.42,0.001,0.124,0.355,80.0
3671,2625,38,22,1,11,225978,0.42200000000000004,0.5329999999999999,0.031,0.5579999999999999,0.442,0.11,0.264,68.5
3672,2626,111,86,1,59,246429,0.45,0.84,0.057999999999999996,0.015,0.02,0.18899999999999997,0.47,68.192
3674,2627,45,41,1,36,222040,0.747,0.6990000000000001,0.081,0.21899999999999997,0.0,0.23199999999999998,0.7390000000000001,79.0
3675,2628,18,18,3,17,221537,0.462,0.451,0.028999999999999998,0.418,0.003,0.102,0.179,67.0
3676,2629,35,16,1,14,237635,0.579,0.716,0.079,0.066,0.001,0.132,0.439,78.0
3677,2630,39,36,1,34,219138,0.635,0.639,0.049,0.138,0.001,0.156,0.423,75.4
3679,2631,166,151,1,118,233450,0.525,0.693,0.046,0.23,0.028999999999999998,0.19,0.657,73.16
3682,2632,26,25,1,20,226354,0.444,0.46399999999999997,0.047,0.535,0.0,0.128,0.242,67.0
3684,2633,212,177,1,143,237340,0.585,0.711,0.065,0.172,0.016,0.193,0.574,77.167
3686,2634,32,30,1,26,215895,0.688,0.602,0.031,0.159,0.052000000000000005,0.3,0.401,74.333
3687,2635,245,224,1,200,239939,0.622,0.682,0.062,0.17,0.005,0.162,0.4,70.667
3688,2636,88,67,1,44,277789,0.41100000000000003,0.56,0.052000000000000005,0.449,0.132,0.18,0.48100000000000004,65.571
3691,2637,84,60,1,43,216431,0.89,0.506,0.172,0.235,0.0,0.196,0.429,84.0
3693,2638,37,22,1,18,245843,0.532,0.653,0.032,0.17600000000000002,0.002,0.09300000000000001,0.528,69.667
3694,2639,125,115,2,73,239926,0.599,0.5,0.047,0.377,0.011000000000000001,0.113,0.583,69.793
3696,2640,77,68,1,54,234229,0.605,0.49700000000000005,0.046,0.33,0.0,0.171,0.493,63.833
3700,2641,50,42,1,26,238311,0.59,0.725,0.048,0.031,0.0,0.125,0.312,75.333
3701,2642,106,57,1,31,222146,0.55,0.745,0.033,0.131,0.0,0.135,0.43700000000000006,70.333
3704,2643,63,52,1,41,222586,0.603,0.5660000000000001,0.10300000000000001,0.251,0.0,0.215,0.456,75.462
3705,2644,101,66,1,45,203696,0.607,0.721,0.033,0.16399999999999998,0.0,0.11900000000000001,0.642,62.5
3706,2645,67,56,2,43,222295,0.625,0.6940000000000001,0.11599999999999999,0.23600000000000002,0.0,0.16399999999999998,0.562,78.0
3707,2646,65,59,1,52,236291,0.585,0.77,0.086,0.073,0.012,0.162,0.529,77.0
3708,2647,180,101,2,58,225442,0.7829999999999999,0.621,0.158,0.10099999999999999,0.004,0.25,0.465,75.444
3709,2648,49,38,1,23,283123,0.431,0.85,0.114,0.004,0.106,0.134,0.425,66.63600000000001
3710,2649,22,22,1,19,218207,0.746,0.611,0.327,0.031,0.0,0.23399999999999999,0.45799999999999996,69.5
3711,2650,26,23,1,19,236949,0.58,0.77,0.037000000000000005,0.1,0.021,0.125,0.489,76.286
3712,2651,84,69,1,48,221633,0.48700000000000004,0.868,0.10400000000000001,0.032,0.027000000000000003,0.23,0.48200000000000004,73.708
3714,2652,58,37,1,15,235612,0.605,0.618,0.054000000000000006,0.264,0.011000000000000001,0.142,0.772,72.4
3715,2653,91,76,1,59,230336,0.512,0.617,0.036000000000000004,0.314,0.0,0.151,0.44299999999999995,72.947
3716,2654,139,102,4,80,255391,0.552,0.685,0.04,0.10099999999999999,0.05,0.146,0.569,69.167
3718,2655,80,66,1,50,229351,0.5529999999999999,0.706,0.052000000000000005,0.051,0.0,0.201,0.51,78.5
3719,2656,31,25,1,22,215564,0.6609999999999999,0.7140000000000001,0.225,0.022000000000000002,0.0,0.45899999999999996,0.415,73.5
3720,2657,32,32,1,30,216730,0.5589999999999999,0.5720000000000001,0.054000000000000006,0.231,0.0,0.133,0.35600000000000004,78.5
3721,2658,64,59,1,55,225451,0.624,0.67,0.049,0.289,0.021,0.124,0.5379999999999999,77.727
3722,2659,229,92,1,61,219726,0.502,0.7559999999999999,0.065,0.092,0.044000000000000004,0.258,0.406,72.0
3723,2660,44,43,2,37,231998,0.544,0.519,0.045,0.45399999999999996,0.009000000000000001,0.149,0.47200000000000003,71.125
3724,2661,150,48,1,21,245139,0.8109999999999999,0.7909999999999999,0.20800000000000002,0.13,0.003,0.32899999999999996,0.655,66.882
3725,2662,20,18,1,15,241505,0.695,0.5660000000000001,0.05,0.12,0.001,0.203,0.289,78.0
3726,2663,131,121,14,70,255361,0.629,0.7659999999999999,0.096,0.168,0.07400000000000001,0.209,0.457,71.0
3727,2664,93,88,1,78,234750,0.524,0.701,0.048,0.17,0.049,0.183,0.43799999999999994,75.179
3729,2665,92,63,2,37,252374,0.657,0.467,0.062,0.301,0.0,0.213,0.253,75.2
3730,2666,19,19,1,16,212626,0.507,0.81,0.062,0.156,0.28800000000000003,0.166,0.34700000000000003,55.667
3731,2667,31,28,1,25,237988,0.56,0.561,0.06,0.511,0.043,0.309,0.23600000000000002,67.333
3732,2668,25,23,1,21,215889,0.7240000000000001,0.624,0.075,0.071,0.0,0.113,0.642,78.5
3733,2669,44,40,1,29,175802,0.604,0.557,0.07200000000000001,0.845,0.0,0.11,0.872,62.0
3735,2670,16,10,1,10,231795,0.835,0.523,0.057999999999999996,0.11199999999999999,0.0,0.057,0.74,79.0
3736,2671,24,16,1,13,193772,0.6,0.374,0.036000000000000004,0.544,0.001,0.25,0.763,66.5
3739,2672,68,41,1,22,233788,0.653,0.6709999999999999,0.042,0.34,0.0,0.122,0.551,68.857
3740,2673,222,148,2,85,211628,0.555,0.5539999999999999,0.033,0.34,0.001,0.121,0.502,70.182
3741,2674,65,50,2,29,244957,0.8059999999999999,0.731,0.231,0.16899999999999998,0.019,0.17600000000000002,0.7,75.7
3742,2675,75,20,1,18,232831,0.632,0.579,0.067,0.207,0.0,0.115,0.254,75.75
3743,2676,75,55,2,47,225225,0.441,0.263,0.077,0.773,0.0,0.14,0.273,59.25
3744,2677,52,47,1,38,239409,0.743,0.7,0.308,0.083,0.043,0.34700000000000003,0.5379999999999999,68.333
3745,2678,38,29,2,25,229119,0.741,0.6940000000000001,0.11800000000000001,0.006,0.0,0.284,0.568,71.0
3746,2679,155,122,1,92,238377,0.7290000000000001,0.625,0.066,0.198,0.003,0.11900000000000001,0.353,75.0
3748,2680,93,70,1,44,233182,0.731,0.713,0.083,0.096,0.0,0.163,0.292,77.0
3749,2681,57,39,2,29,222016,0.496,0.767,0.046,0.039,0.022000000000000002,0.188,0.405,72.375
3750,2682,141,123,1,91,232373,0.718,0.68,0.183,0.147,0.0,0.295,0.514,67.333
3751,2683,57,46,3,37,213117,0.5429999999999999,0.639,0.04,0.537,0.0,0.353,0.56,77.5
3752,2684,213,200,3,180,232194,0.447,0.539,0.036000000000000004,0.40700000000000003,0.025,0.14400000000000002,0.35600000000000004,63.667
3753,2685,119,86,1,57,210945,0.551,0.7070000000000001,0.042,0.251,0.0,0.091,0.507,68.0
3754,2686,19,18,6,17,234002,0.57,0.7440000000000001,0.033,0.253,0.003,0.185,0.51,70.0
3756,2687,37,27,1,11,250136,0.653,0.611,0.040999999999999995,0.3,0.0,0.22,0.604,76.667
3757,2688,47,43,1,38,229036,0.66,0.743,0.091,0.048,0.013999999999999999,0.24100000000000002,0.44,74.8
